"","D01116_test","D01117_test","D01118_test","D01119_test","D01120_test"
"Cep295nl",-0.185823172537844,0.32103465254539,0.0443875053013774,-0.208277611084317,0.0846755493973698
"Lgals3bp",-0.247348869284205,0.275738834319443,0.127470268497199,-0.330243284268199,0.150276526731399
"Nptx1",0.0514960610070284,0.326497526188061,-0.297911621774987,-0.168906329032825,-0.323589586504502
"Gm11762",-0.0173648801466038,0.525771791469885,-0.0902781680343938,-0.486154495834712,-0.440067335826019
"Cdhr3",0.0110553785611297,0.333230077213819,0.195566743809505,-0.121454627138848,-0.28998007999842
"Baz1a",-0.0819811575789184,0.281270762411028,-0.0436743070210994,-0.0401674359677919,0.140509534344666
"Ralgapa1",0.0681057605596322,0.250759929904636,-0.0161843080658162,-0.160438204712025,-0.264353907222413
"4930404H11Rik",0.0542359658743501,0.271333460246911,-0.190236390236898,0.0136926142555854,-0.460255847405586
"Ift43",-0.00671718112542167,0.205637935749491,-0.191689072960743,0.080365923637342,0.0356716662448464
"Gm805",0.210164047693068,0.450755891166181,0.0143964373102444,-0.403436335043887,-0.0544812920087997
"4930474N09Rik",0.179456440571888,0.325259064790588,-0.217664005436995,-0.0146936975831256,-0.342633477818094
"Kcnk13",-0.244589389116254,0.285139890465144,0.218592819982863,-0.289193202896204,-0.301967107124021
"Catsperb",0.234738439418099,0.317698555573784,0.216594557823662,-0.180255955628261,-0.814189557314861
"Serpina6",0.426754690832588,0.456641370038137,0.469436390195124,-0.628893291179901,0.172282401579612
"Gm2721",-0.0571857913758581,0.527864351022016,0.312254170864548,-0.353779332526369,-0.402424174863073
"Wdr25",0.123624314870352,0.334086713164161,-0.145016324892952,-0.304975444243351,0.0937512918634854
"Begain",0.125601201506845,0.348500287154878,0.267184083206103,-0.363626113901463,-0.166344946963048
"A530016L24Rik",0.00402484248227045,0.277708735861154,-0.283319125239014,-0.068762061995211,0.139032228298097
"Rapgef5",-0.07542128654027,0.270908084589557,-0.024145898927641,-0.0369655493837488,-0.136137896981823
"Lyst",-0.181841358421968,0.221580687567901,-0.067953919263189,-0.0999805105243985,-0.0812542690936686
"Gpr141b",0.184050858426752,0.629679154604721,0.32245901937132,-0.359953221893503,-0.809352125293726
"Vmn1r218",0.574127091618172,0.886314337274,-0.0033019537128749,-0.703638125507434,-0.627522664619113
"Foxc1",-0.184438949969197,0.280446168866984,-0.187162873691986,-0.22924683767013,0.17701719399049
"Gmds",-0.00565453642662405,0.212750387449267,0.0922587914383404,0.0488608063983253,-0.285172728937683
"Serpinb9d",0.31489812409803,0.591145694266926,0.525056568610533,-0.509000641272718,-0.936712940710786
"Gm15908",-0.201696767879242,0.31985481606124,-0.0182134348509277,-0.0907057429453849,0.072998217710756
"F13a1",-0.0733742851027473,0.286633256587902,-0.0541528674565767,0.064656806489463,-0.399826518340028
"Rnf182",-0.127242054389341,0.434454100436914,0.123068515910658,-0.0730465820478986,-0.594738599082646
"Cap2",-0.0670725112305014,0.281777761744933,0.233706113002605,-0.135218718416553,-0.339855742069114
"4931429P17Rik",-0.111579048272011,0.493683366889194,0.18133593761144,-0.140587568418994,-0.338541550091367
"BB123696",-0.173837813533537,0.257551631835489,0.196653777446598,-0.543829925035784,0.13211151391635
"Neurog1",-0.00675441277853611,0.562927992818408,-0.0743725670432758,-0.319832529006693,-0.396116226802138
"Cxcl14",-0.11673224290735,0.29113745004786,0.0786395242205489,-0.263902794503838,-0.286199159880684
"Naa35",-0.16135185768013,0.291932477062873,0.122710711912004,-0.000698083241373256,0.0342142490157295
"Irx1",0.179579000365147,0.426195259163843,0.129731846295485,-0.371372745260645,0.0384100583406699
"Ahrr",0.0242349616870626,0.39994139166726,0.379560095390049,-0.12180260568497,-0.421299677300221
"5430425K12Rik",-0.153232432645428,0.340302571240021,-0.303129304516534,0.213917211363951,0.267669217497729
"Mir9-2",0.208383992514622,0.481037797244123,-0.548828943502561,0.438801606063318,-0.209523983361923
"Lncenc1",0.0813879452095177,0.239883314178253,0.0634837782143085,-0.243582612074517,-0.0881324559093117
"Map1b",-0.14554624665662,0.337146338693192,-0.00415107649034888,-0.220226034888098,-0.243295503865115
"Cd180",-0.215394458501037,0.247239029166135,-0.0310523164509345,-0.0939767256546261,0.234803022995533
"Rgs7bp",0.0959270016815192,0.30445303205655,-0.00992082973666796,-0.219463628389618,-0.421622020382299
"Plpp1",-0.106472793412426,0.202964336737525,-0.128672926258719,0.217637290621922,-0.171476313696018
"Mnd1-ps",0.230850938631981,0.584817367943022,0.101269723221283,-0.392652496785927,-0.495373601074669
"Mir5124b",0.0589394671745046,0.33310800815613,-0.00291986234454894,-0.0907744425934253,-0.234466235562237
"Gng2",-0.371041339524451,0.431781265618979,-0.0696851943797594,-0.0795979204308744,0.113313013419033
"Usp54",-0.128921843787726,0.409367354204747,-0.23419466723784,-0.129749941403154,0.00620946717691492
"Gm10248",0.0843734385808486,0.337995022585284,0.246326982942056,-0.06467035902999,-0.358548036460763
"Zcchc24",-0.207208539490659,0.206840592000923,-0.0659983493172681,-0.0872861671155006,0.0670802983835968
"Cacna1d",-0.24421967648923,0.264195769451872,-0.0405182124376343,-0.084668922227973,0.0651749124642403
"Ptpn20",0.136378235404316,0.201608164558934,0.0160822061595081,-0.309751054213981,-0.473111515570656
"BC061237",-0.0926298737791239,0.527033072983144,0.27545284576935,-0.807168625591486,-0.533546378926782
"Mir327",0.0256401805539864,0.648877490683094,0.335742819561617,0.0102441812350502,-1.0942255526863
"4933425B07Rik",-0.0744047304094431,0.45099314632383,0.396013683941925,-0.157959937527146,-0.192579350905949
"Slc35f4",0.112913096093924,0.239094267688919,0.0642515849534839,0.094982458148279,-0.602232182211196
"Shisa2",0.12598198935829,0.459651537791024,0.143343417221589,-0.0695267312853925,-0.188901197859679
"Prss51",0.433531746776337,0.763392389696084,-0.0574350230799193,-0.262496343391091,0.320748996017705
"Kif13b",-0.0908788760730705,0.217318422017249,-0.185907836739301,-0.0648461910011453,0.0687809928068185
"Scara5",0.15852758033713,0.318536363958914,-0.257274915399973,0.0861104760440811,-0.253970172543815
"Ebf2",0.0596174363874129,0.259584019278207,-0.0226281835297272,-0.0709320129091785,-0.285865566820693
"4930438E09Rik",0.0855940344336424,0.352307284153395,0.225203252064948,-0.426233682420313,-0.3234117757157
"Adam28",-0.352166669350625,0.437258578491883,0.237671752883104,-0.650778743919581,-0.493843995123
"4933402J15Rik",0.0868213337968567,0.409596764480257,0.428209422444648,-0.349704168116647,-0.679930392486843
"Enox1",0.166911496081502,0.202673822636852,-0.0724925353978471,-0.201425863235254,-0.179814793302899
"Fam216b",0.22673320587633,0.381869258055789,0.109670952684024,-0.42459912698532,-0.381992622746891
"Klf5",-0.272506257018634,0.258404893638224,0.0929886234324529,-0.191376824851613,-0.259292001515775
"Scel",-0.0251240454722188,0.322895883776354,0.170246248125698,-0.316374054572582,-0.187661120070008
"Osmr",-0.116613534392162,0.353580686174426,0.0967023331716298,0.112718465913702,-0.295893632213532
"Egflam",0.0640153326730079,0.262007706822213,0.216475613972096,-0.147185963818558,-0.473143505127802
"Slc1a3",-0.173420962316383,0.388057221803526,0.19356405405843,-0.210199308775263,0.0428643394806559
"6030458C11Rik",-0.0028281130073429,0.27610404911394,0.172182883855246,-0.132127204823049,-0.00303626075934223
"Matn2",-0.025367003075808,0.380224155603263,0.0205040802871325,0.0386671005690178,-0.175940125035774
"9430069I07Rik",-0.185213051783579,0.390847291377999,-0.0416496510855398,0.106292471073219,0.0222763749566565
"Osr2",-0.119283529449972,0.308079569491261,-0.074442308758959,-0.0327082728608591,-0.0428995660751585
"Fbxo32",-0.263050467170685,0.273797664033044,0.0502133884192615,-0.0245575991969927,-0.0907751116656074
"Adcy8",0.0970160940570981,0.238536135129757,0.358325059721346,-0.130919051485568,-0.792714599991627
"Mroh4",0.0261598917869544,0.496718665587483,0.167446832736069,-0.453251329955122,-0.576785111249471
"Tmprss6",-0.0510020483328526,0.261089825942337,-0.00731096489576934,-0.437751653934961,0.144942305713766
"Enthd1",0.0281008016732014,0.24083713994065,-0.278562749775305,-0.14961794727674,0.0734435551847218
"Nfam1",-0.134913954594212,0.259109351692892,0.060790512442843,-0.156567535411585,-0.249492987470279
"Sult4a1",0.241289617289056,0.385754853812854,0.17600591263213,-0.329125057005794,-0.552964807774714
"Parvg",-0.253605359170598,0.320620964968848,0.236268361072507,0.0545945015542097,-0.040296305392135
"Atxn10",0.0533261630447309,0.249317540087381,-0.0838644086420757,-0.138374845314392,-0.115832457489721
"Mlc1",0.164958557046533,0.467692771852733,0.376482830609468,-0.173089259844954,-0.689713534014959
"Slc38a1",-0.252821165790974,0.255771371374199,0.000936454952053194,-0.108461822827682,0.10224955097903
"Slc38a4",0.107138692599606,0.277790790451389,0.235244926552548,-0.100254589249456,-0.462115037666777
"Dip2b",-0.077696551341453,0.207920503052271,-0.135375132112674,-0.052124130808115,0.0654866806318297
"Slc4a8",0.0571142973699234,0.236049790328981,-0.0548797992934389,-0.129409653860126,-0.137302720665106
"Scn8a",0.090274448387743,0.271536955451658,-0.130002176704323,-0.201590713138885,-0.426374003178648
"6030408B16Rik",0.203024022534019,0.274173354370134,0.156774911292557,-0.256246736589488,-0.121250505005793
"Krt80",0.0856866748044411,0.282215344748667,0.0434214717871112,-0.0275263370495265,-0.0629654013203526
"Krt85",0.112819873236396,0.298218242774785,0.340524052322895,-0.362051949540174,-0.382461745040387
"2310015D24Rik",0.0723596290232845,0.395790776672202,0.174176925835339,0.00754661308871105,-0.24954422440117
"A630010A05Rik",0.2500550500644,0.365772377295544,0.211214286588336,-0.642346026296567,-0.528292888109853
"Spidr",-0.141993269703657,0.212506384556776,0.114502365167029,-0.427799586247823,0.173527733431969
"Spag6l",0.258906246913992,0.44861896393889,0.151825030033401,-0.0515486325092029,-0.507710459057913
"Olfr164",-0.103468450231752,0.611524677527967,-0.0661238520503391,-0.0773795761839396,-0.394473072000039
"Rtp1",-0.300322177501358,0.349060724271164,0.0152296576299852,-0.141707317950835,-0.0439168346108952
"Masp1",-0.238818601817362,0.281648289137307,0.196201984014466,-0.225340267352702,-0.363723285165018
"Tprg",0.143851191158825,0.22814423127059,0.193903960420388,0.0294955017437709,-0.493596576319476
"Fam43a",0.0322115784987552,0.222159233667807,-0.538863596316958,0.168054780968244,0.106381803498117
"Apod",0.058370344630115,0.295785845850651,-0.347910311062131,-0.0803252676450045,-0.116436125535983
"Gm536",-0.0649240516796014,0.245079938339551,0.00329928361089252,-0.189804970591923,-0.149812222544063
"Polq",0.102459555605619,0.392054087945694,-0.0087011862047543,0.0108356280425146,-0.101024240392809
"Boc",-0.242521802961814,0.390312965310836,-0.0484795228947458,0.000304177513869952,-0.186066296326947
"Cd200r3",-0.264702394198726,0.401963461315504,0.342453653149751,-0.296846126006747,-0.279770223368112
"G730013B05Rik",-0.103567453726643,0.378917740327787,0.339039852539704,-0.547447051935106,-0.148334953831529
"4930542D17Rik",0.210551246805888,0.480665194736173,0.180954234827763,-0.485131240665714,-0.580124465958198
"Ccdc54",0.26292482947397,0.471673309827013,0.269077203809075,-0.0523238556689404,-0.466326589323956
"Tmem45a",-0.161752869870886,0.348811713909594,0.343805427207763,-0.377273985175336,-0.476538015585398
"Lnp1",0.228071638727006,0.529224970872451,0.455204413625878,-0.573790026128488,-0.421825183546731
"Gm30790",0.173139010951901,0.296870076900362,0.126154192385068,-0.0146341432991646,-0.409110296494811
"Eva1c",0.175783213565847,0.300923423208199,-0.224152680209625,-0.314475261969621,0.18432596597694
"Sim2",0.0253090361522158,0.284842944426267,-0.448902183882907,-0.0355209829493542,0.124459198910852
"Erg",0.102196471199519,0.22290777466183,0.00229418702474068,-0.0981311896642063,-0.421810911118144
"Unc93a2",-0.0043147145756324,0.57003379459814,0.206243856068262,-0.492579981937796,-0.398362118250474
"Fndc1",-0.0297110559044695,0.226963637848541,0.280096594867994,-0.279183710518291,-0.389290992305984
"Gm5091",-0.00720711104906055,0.230691087368494,0.191402475895053,0.0669851168365762,-0.217944239119747
"Vmn2r113",0.190095996650902,0.532014100409103,0.551137194626191,-0.90682773234234,-1.10949364990609
"Prss33",-0.121728976774103,0.654713308514952,0.0733982636953067,-0.0927490556835805,-0.382994298676788
"Tpsab1",0.31428612273566,0.416479150689723,0.112097120254391,-0.975300827644903,-0.059498139738946
"Tpsg1",-0.534177555048683,0.569415863685602,-0.450644022688485,-0.179842016896215,0.420756596782014
"Lmf1",0.0684168119511493,0.20638707058923,0.0332131161099937,0.00461321124904785,-0.292234096304798
"Itpr3",-0.0468077271877001,0.203216312095135,-0.126424565666481,-0.338248822848137,0.101065941057969
"Grm4",0.172685569587984,0.316757573480383,0.00257566664979828,-0.252533456201031,-0.25513433522135
"Mdga1",-0.00044642045938665,0.245298626518317,0.0889552571401341,-0.151024948676644,-0.0335931044670236
"Btbd9",-0.186700348598288,0.260422759575713,0.110191108636659,-0.353592203920195,-0.0594297503657195
"Pou5f1",0.50307692805851,0.499799338128733,0.645262778175751,-0.45204534950048,-0.20062787011886
"Supt3",-0.0862480242761561,0.200536438174316,-0.283767957367632,0.118052861183994,-0.145053148887328
"4930564C03Rik",-0.0561746357833803,0.463294749695451,-0.00521964760213607,-0.126240264395257,-0.396823205698457
"Dazl",0.089285039930159,0.287779488987447,0.270574511483744,-0.301513711732874,-0.172688624504596
"Tmem232",0.0780104056283229,0.229527306819957,0.133554685121866,-0.209202004083916,-0.427106115893232
"Mir5709",0.0775134561772749,0.255043606228522,-0.00440455481058859,0.00109327711266712,-0.42731546032121
"Cyp1b1",-0.24009905636644,0.26211128928523,-0.127339202787939,-0.0777912332743739,-0.203907446069564
"Mta3",-0.123623393879908,0.237961599378967,-0.194794048129069,-0.0605426209174687,0.0039231172841997
"Thada",-0.227012900762314,0.274524924213381,-0.221712546861624,0.111458634742999,0.130629251634846
"Six2",0.0129511100992458,0.359382871034819,0.190614227872257,-0.188513933899374,-0.100968999948747
"Gm4832",-0.356977530307603,0.325292563780679,0.116022285047478,-0.261663559712057,0.0039941104027262
"Jcad",0.0375578434456013,0.242994408393836,0.14959804650196,-0.0691009625779638,-0.204926601928008
"Gm10125",0.0363080111035643,0.202592106567389,-0.0544312163283127,0.0667525873753981,-0.237045202960838
"Zeb1",-0.0782022689507783,0.258557254298728,0.0928488880077374,0.152837872548134,-0.217347371103584
"Colec12",0.0714267448389062,0.262881092508853,0.278257805771232,-0.330176893121376,-0.540551263753995
"Chst9",0.0869771860477806,0.28928900536889,0.27138398993474,-0.374690999533467,-0.326413917213956
"Nrg2",0.0969227243163134,0.276499295897946,0.113680887101441,-0.259444545619472,-0.365045523020892
"4930471G03Rik",0.0598869815140848,0.434492349417756,-0.409316859540495,-0.119837924459521,-0.358123398739847
"Prelid2",-0.200888570927462,0.304959092835606,-0.104433280918101,-0.238941484758577,0.118179134564293
"Slc12a2",-0.0954239551848785,0.246097772440167,0.0187161275957987,0.275047325944573,-0.0943440134764279
"Iigp1",-0.588645356948161,0.452323920142604,0.428662916618473,-0.250832656781587,0.201536664773816
"Smim3",-0.313479710011007,0.305109951421683,-0.17464653960371,-0.12347167169562,0.135229836866843
"Mir6982",-0.142678108547279,0.337244117207441,0.112851282563251,-0.393813923110536,0.117669410506831
"Spink13",0.106642853952246,0.446344572190285,0.0365419593524586,-0.40807808404774,-0.238600424798879
"2700046A07Rik",0.140326221347613,0.368179958174712,-0.0362561083521335,-0.440701358366059,-0.293634115563771
"Apcdd1",-0.0226878948748559,0.411845527328803,0.204475442014751,-0.427492016339674,-0.323515989392633
"Oacyl",-0.100035616981993,0.266857529233402,0.0639057633260919,-0.0932414879767589,-0.347170614756743
"Rnf165",0.180796168462133,0.323928455251927,-0.0273119970202304,-0.396651281113871,-0.56987563176326
"Siglec15",0.220004474788254,0.417115066915511,0.308521686701093,-0.143944180946033,-0.423178930834629
"Slc14a1",-0.0807791117187069,0.35186527484374,0.129131152620355,-0.271535024813688,-0.0380838573751951
"Pard6g",0.106023786411178,0.254211960412961,0.0503472428786723,-0.027460054782252,-0.37813191180387
"4921531P14Rik",0.10865899431733,0.384889793895661,0.319859552118525,-0.671103446356203,-0.375108341534484
"Arl2",0.0778449551041754,0.309133698788804,-0.0462849301805221,0.0112432514575528,0.0770783544209639
"Ms4a5",-0.218731467864112,0.64314736897345,0.623134885229542,-1.11403959202756,-0.0714843130107219
"Olfr76",-0.0819741248632412,0.788215894252547,0.338287824505124,-0.648833327632691,-0.318517937772801
"Olfr1431",-0.277060648377129,0.821634565747457,0.332556989593476,-0.58888292912773,0.00194860077119015
"Olfr1432",-0.196675622791174,0.942258270846079,-0.643424547113752,-0.463550420734627,-0.173424616087342
"Olfr1463",0.0406578339619211,0.601399791454243,0.573248028521187,-0.781164168559228,-0.715114375974072
"Olfr1465",0.267230657410944,0.680862211196264,0.435108762621769,-0.975099509550557,-0.801684582524668
"Olfr1491",0.238646098802428,0.652604998591985,0.550837225208516,-0.922179279421742,-0.843485270562311
"Foxb2",0.0764516342988755,0.406553818463531,0.134077081673769,0.00606659728301835,-0.340478522990148
"Pdcd1lg2",-0.45749675828447,0.278661157969958,0.17629668913061,-0.229021668518117,0.244324725932366
"Gm6642",0.0339822291907652,0.602948433929115,0.287666574833824,0.152862586945362,-0.403780736030889
"Lipo4",0.00538951430765085,0.496867069287511,0.31342412095966,-0.361636370039316,-0.510982570954205
"Gm8978",0.0280398146962933,0.74535521567293,0.302901624466681,-0.663558958349083,-0.360927381068694
"Stambpl1",-0.767857512772481,0.386249766422569,-0.400330427675475,-0.12419718057218,0.225312354394996
"Plce1",0.00660166894418775,0.274915538330583,0.193255654000681,-0.0299744470917409,-0.164434635669742
"Cyp2c53-ps",-0.0185585469299322,0.739910008587589,0.680157552362717,-0.475763006807489,-0.77503915822822
"Cyp2c70",0.22583560529095,0.61241478472766,0.295045513090545,-0.521726714215234,-0.471249709609734
"Pdlim1",-0.19492349071269,0.317872988879438,0.162395102109364,-0.150176547421188,-0.140359126985411
"Slit1",0.158940973084097,0.338325929084163,0.24510890837533,-0.44203722613557,-0.231555827996189
"Sfrp5",-0.122740616925372,0.413836777325204,-0.0843240089944867,-0.413041801571079,-0.35220525030507
"Crtac1",0.183534111369247,0.224651085685265,0.230538354963523,-0.146231803714967,-0.60748929226721
"Hpse2",0.0244407788738563,0.319471701409599,0.0655737238057171,-0.38292128025165,-0.270170598126652
"Sec31b",-0.0325650345111296,0.386274637804543,-0.0466833727487841,-0.123624475587401,0.201362700846434
"Gm19557",-0.332462837066963,0.303401138662285,-0.255917252447506,0.243827815963918,0.236374669114975
"Cfap58",-0.1715434110584,0.36890364898518,0.280992478950167,-0.458633646488642,-0.180356098955658
"Adrb1",-0.0373432385694237,0.24717132738488,-0.0847179353602485,0.0770047781947743,0.00935154193346419
"Grk5",-0.315504449390509,0.244303164105215,-0.15367183037179,0.102839607316474,0.07794376406701
"Csf2ra",0.272347935618901,0.515650074317733,-0.119116097918687,-0.0133562396380165,-0.474442234417865
"Camk1d",-0.246887494970917,0.261759251219204,0.152122385812008,-0.107111137404894,-0.187662559241257
"Proser2",-0.292991773384963,0.438246274115334,-0.33178592069189,-0.182935100678338,0.104356201327061
"Itga8",0.0388653696630365,0.260212806523271,0.0579368921290893,-0.0945975627153422,-0.321321711019153
"Myo3a",0.246975293853041,0.338695828390476,0.111842141661761,-0.0643121376104735,-0.672935874314289
"Gad2",0.201878801194401,0.536329808704048,0.126981488397231,-0.409181459655836,-0.63687892407661
"Mir3967",-0.103235426028293,0.632867867124697,0.496066101780973,-0.427686842692095,-0.233744848726199
"Apbb1ip",-0.313338205251501,0.277272157803056,0.300150861706108,-0.112334653857203,0.11148289756901
"Ptgds",-0.152532340250313,0.299730226218321,-0.317549266314826,-0.213764159586578,0.240997766519326
"Sohlh1",0.0864212582415824,0.404533716688717,-0.120501621628532,-0.166751939074319,-0.0663776684208505
"Kcnt1",0.0536377349952247,0.258632190531204,0.00850231990538264,-0.500612472761977,-0.0827537179161383
"Fcnb",-0.0238646902297718,0.295139927684545,0.227870297874762,-0.502596223967969,-0.536227269220474
"Cfap77",0.0772854877678493,0.269825824398108,-0.139729869455788,0.0137445096129896,-0.0609351495189457
"6530402F18Rik",-0.0318001399576995,0.276639305358921,0.0172219056217527,-0.0360749612151436,-0.197369223090964
"Tor1b",0.264129237662194,0.33674185854558,-0.150492966368742,0.103247322484299,0.179012603629898
"Olfr3",0.152164331880954,0.603605658711318,-0.368144184449901,-0.395786194192995,-0.681426958925798
"Acvr1c",0.233787147756402,0.377129807164408,0.0595683885569041,-0.172679790594983,-0.231465104213598
"Gm13544",0.340234649336208,0.500961215184755,0.062759129305246,-0.121343374198076,-0.44516298944268
"Gcg",0.140576260218483,0.531474367594709,0.0282612329761134,-0.158608200240906,-0.34581664874934
"Map3k20",0.0304054263542563,0.227358598875566,-0.025308592230076,0.00177024154629459,-0.276699790495752
"Pde11a",0.0629906430697928,0.236239195999485,0.0127300562322911,-0.0720881667524787,-0.259600018321313
"Itga4",-0.34952646665042,0.408643858001617,-0.0524354132143308,-0.436783194028805,0.104540003056315
"Rtn4rl2",-9.5685757380806e-05,0.288406979018794,0.200158396601364,-0.144272443992889,-0.00990716630481268
"Olfr48",0.16779398566621,1.03809349442659,0.678894489381075,-1.00776287571799,-2
"Olfr1259",0.208671272516945,0.745752369287107,0.653135101539318,-0.657058812271826,-0.639785628011707
"D430041D05Rik",0.0259638268568132,0.241100572682851,-0.00103099746564523,-0.157779218875939,-0.182588694789176
"Gm13985",-0.202457862855968,0.390634915429695,-0.0656346902167345,0.220753812206266,-0.280495645381499
"Atp8b4",-0.153404306747108,0.288376497001687,0.0546846491808647,-0.425916021172879,-0.0532519186967427
"Kcnip3",-0.0348051002567413,0.230616136377208,-0.0250822116515824,0.0932911260437692,-0.142339424129507
"Mall",-0.0413228741877987,0.387258378309694,-0.120352934823586,-0.0501974272164945,-0.218506308401992
"Acoxl",0.0330304886171978,0.201166339839284,0.107911294212649,-0.086460688064045,-0.367231215686616
"Spdye4c",0.101943074741861,0.307807913243285,0.139631563399614,-0.210796750883131,-0.332199392533843
"Anapc1",0.0640737294161941,0.306126068276817,-0.180874855862944,-0.0377753977440747,-0.0896558751260365
"Slc4a11",-0.0214042794427206,0.353326369039355,-0.348324338815393,-0.418267593742018,0.217596146596519
"Pank2",0.0410566293216675,0.275421783934028,-0.214444016285042,0.0355157818062644,0.191872978793264
"Dtd1",-0.110646593533176,0.315079398606659,0.247565268320987,-0.262338249801016,-0.137244236312142
"Scp2d1",0.207472114758075,0.349259336670463,0.163160623927316,-0.13268861959768,-0.672767484367779
"Bpifb4",0.323631882396976,0.446695073989722,0.413765968956275,-0.30993585154391,-1.13555578577532
"Ndrg3",-0.171404038902042,0.255192781847698,0.0116489188312019,-0.151886526167632,-0.0482971114242802
"Soga1",-0.215371568222299,0.329398444128728,-0.203769235252052,-0.0504850367502651,0.121432549792634
"Manbal",0.0552461950959231,0.288613789915329,0.0185903190432826,-0.502209523670685,-0.0448108917229578
"Lbp",0.0705560760079385,0.403335400325819,-0.145739260897871,-0.0711279985806521,-0.258503120757779
"Wisp2",0.0390047296849089,0.362095058554966,0.229763069694231,-0.260698984558642,-0.342560872217015
"Wfdc5",0.419240225944242,0.594275748514431,-0.879418652873885,-0.175421318759005,-0.249183772034412
"A630075F10Rik",-0.0059614660133941,0.248681316469604,0.121467253539231,-0.29496731387069,-0.132855531236923
"Cass4",-0.486223945834378,0.378630059291613,0.259955266005459,-0.358702791130431,0.0928915309086272
"Mir1a-1hg",-0.0201367997229991,0.500128266485605,0.0220756140902384,-0.193269775084836,-0.241358846779864
"Mir133a-2",0.00876033577371628,0.436563075724938,-0.0146682608822826,-0.346551709306494,-0.0757754542994433
"Pmp2",0.105950473748653,0.332090494953585,0.168972175226364,-0.297600839994149,-0.263462312837569
"Mir21b",0.3121858808966,0.344468403887962,0.340841797075743,-0.308713408516304,-0.723882588553172
"Slc7a14",-0.0209421965733045,0.261865506223712,-0.0956468780180117,0.18798643630947,-0.617706339108592
"Gm6639",0.202328000823755,0.41945562178989,0.387693050078183,-0.255264086466218,-0.631978178579262
"Slc7a11",-0.0172468055832259,0.309050798038751,0.223877307745846,-0.295180531960892,-0.292865118083354
"Lhfp",-0.0111668912171798,0.215857067636995,0.0549665131545605,0.0828581605488854,-0.355818372562659
"P2ry14",-0.69337719971025,0.460166997817597,-0.140576977369706,-0.0132297524559604,0.00408296247542325
"F630111L10Rik",-0.517457212874544,0.645498902527259,-2.4049308606146e-05,0.191664661699427,0.422223653775931
"Ctso",-0.000148154938219574,0.380212107405897,-0.158456936031027,0.296849991908358,0.057599037549538
"Fcrls",0.229157043513766,0.398734990376739,0.339857511511521,-0.439930472891388,-0.191739916243681
"She",-0.0709713601122311,0.218650314065835,0.0263875210087045,0.0524371147040934,0.000207959379751019
"Tdpoz3",-0.625030615802614,0.821563903605911,0.429195551348044,-0.460453669447145,-0.454415332146331
"Tbx15",0.159946472982171,0.273666270001964,0.172916071418747,-0.0490973817072083,-0.634707277270576
"Spag17",0.0940500743407654,0.262159846671521,0.141055267189223,-0.17158491650612,-0.68621655838185
"Ptgfrn",-0.165595736034406,0.357145677891455,0.273480873587673,-0.145618673078712,-0.154917275779854
"Nr1h5",0.164838675678159,0.615929758426276,0.253292785431006,-0.497651015025798,-0.272141877763147
"Cttnbp2nl",-0.349886375022454,0.24006150100781,-0.0159487673257849,-0.0617906727383161,0.0913658976334332
"4930564D02Rik",-0.128225140637876,0.385656962786771,0.137593186013297,-0.237544537560516,-0.222276667997821
"Vcam1",-0.319594354347801,0.309635523484339,0.0651548758745251,0.1331440917788,-0.193643286183157
"4930447N08Rik",-0.0311394487149941,0.51417045609742,0.0570072964447994,0.0521311697594252,0.208838441165581
"Lef1",-0.146958991029173,0.253427719908483,0.0959057298708303,-0.0331416417287035,0.0155676893367401
"Adh4",0.0681473410642481,0.535505087698784,-0.056014315342891,-0.294474147336819,-0.791957561081297
"Impad1",-0.0509336363549058,0.382103105020299,0.0423493997920631,-0.205227064809167,-0.284615913829825
"Gem",-0.36641557617295,0.263633758717163,-0.107045822830462,-0.0572829958550255,0.0833717074826612
"Cdh17",-0.0706979470449544,0.247067684564167,0.0161756222612427,-0.162440542277582,-0.014783558689427
"Atp6v0d2",-0.23934781460758,0.30682207050433,0.136236658546762,-0.198655922981616,0.21735001276403
"Unc13b",-0.0805778955010771,0.272476030973538,-0.174576822664908,0.130639263370934,-0.511297345060948
"Atp8b5",0.109798161112646,0.312865998608943,-0.126964607806215,-0.0184475413454966,0.00834370708667116
"Olfr156",0.080995646009387,0.575199570293519,-0.220009697179419,-0.703580365994261,0.0203698608692009
"Olfr157",-0.0294889131953865,0.686883083101284,-0.290912914777289,-0.232406857512323,0.0363603997273209
"Reck",-0.16596811098685,0.272971997699214,-0.400307811980974,0.0371364783351144,-0.273542907433661
"Galnt12",0.176944450406033,0.220332249796515,-0.00751955545333278,-0.0824589412725774,-0.255559094296729
"Tal2",-0.423574298194454,0.567478677730067,0.00350454989280807,-0.00185212196570565,0.223849661328873
"Svep1",0.0777533682276513,0.245624898174716,0.0231600510665262,0.108997990184723,-0.497446354096692
"Musk",0.121618636099148,0.306008797279965,0.0984554118421979,-0.128794551309027,-0.255344505300998
"Lpar1",-0.0509745595767977,0.350534871929885,0.19849875033967,-0.0673741530230235,-0.347142885749465
"Mir3095",-0.0893503745940372,0.380380850017741,0.319975032205815,-0.128929002819089,-0.385131678948866
"Mup7",-0.189296509928062,0.651162295587308,0.524976241216846,-0.521351559462983,-1.06734166371465
"Tnc",0.14787233091252,0.269919712466649,0.204746095928287,0.144211752906628,-0.46500235441463
"Gm11217",0.228442679330473,0.35178880706798,0.154594948702639,-0.194478842925783,-0.624498490418927
