"","C1","C2","C3","C4","C5","C6","C7","C8","C9"
"Apbb1ip",0.827546730015115,-0.1334758470182,0.0931224497062144,-0.00745676305746992,-0.154230882577112,0.084874487124991,0.162716935595765,-0.14380725499436,0.0389446825874221
"Abi1",0.648630778867897,0.255903374086651,-0.000560117220010443,0.00965002525053597,-0.0435585153113845,-0.121235751257369,-0.302537318068201,0.0144699211132471,0.033075950378362
"Mastl",0.527799344553891,0.0128503675395258,-0.0391198509424675,0.0746302983459137,-0.00904995982801463,0.110314459230777,-0.0660645966185671,0.014078865399693,0.165483676171797
"Yme1l1",0.577916360556286,0.0429745632666545,-0.0653333341174314,0.0609092194957341,0.170264364078827,0.0121142590795976,0.119597695804865,-0.074922499729358,0.187497545319953
"Il1rn",0.660465617076872,-0.366193837951644,0.161768613596727,0.0823715981794895,-0.208892587382443,0.248892680864276,-0.428472277330339,0.264482448148649,-0.453449307537093
"Psd4",0.727959510680596,-0.00383856776530711,-0.0157113516805804,-0.0462840084743746,-0.032926379501817,0.0645911016704624,0.00482047148806607,-0.0590793556406922,-0.0663550019227735
"Dph7",0.822265800975298,0.0573274864289096,0.0403659900624416,0.0727506484572536,-0.116247702130144,-0.121392166189809,0.183821905962559,0.0456321973618735,0.113970062842214
"Mrpl41",0.53434461896558,0.019909910105753,0.0131004510172731,-0.0734693029215438,0.138511547580994,0.0948919246269656,0.0423023906011028,-0.0488883703621074,0.0114726966470881
"Tor4a",0.54916150346661,-0.261379420582672,-0.0188668856198633,0.108678243444464,-0.0523781649015314,0.198156643512382,0.063540403562076,-0.0989264154467645,-0.162864631928135
"AA543186",0.542666987756761,0.127003401127196,0.164922275407035,0.102678065383603,0.149332650399766,0.182882618733675,-0.236438188930001,0.213490875124019,-0.351209753416098
"Fbxw5",0.507906824296592,-0.0654557859647708,0.0292408193617111,0.189791066314648,0.0266532338405386,-0.186536564631152,-0.119496969706045,0.071947937687181,-0.0227244473988323
"C8g",0.463690184407136,0.151661001389345,0.141725389899781,0.168886527599039,0.0877341863776673,-0.104315047928808,-0.303831482578791,0.133679131923141,-0.0330003385661429
"Traf2",0.740263404092061,0.176340920977746,0.11416966953211,-0.003209018418457,0.0841655777239821,-0.0291819045747092,-0.125276537166198,-0.0250562965171258,-0.0343936266661683
"Surf2",0.476428919677185,0.134523863567818,-0.151088132366934,-0.0570981535477414,-0.0513128096368057,-0.143549937708411,-0.124934666834365,-0.00425518930857992,0.2853579134242
"Cacfd1",0.492617424485789,0.451508640812857,0.0455199089090563,0.155291908454823,-0.033215444505089,-0.166136998807572,-0.00836336166202509,-0.26645231510884,0.144639831855173
"Vav2",0.207140096489791,-0.00669202885264826,-0.0731744250401045,-0.0483964481772038,-0.0989211266738709,-0.130350765608514,-0.0705269474680134,-0.0459806070735488,0.00544886563279901
"Ttf1",0.478092257587931,-0.378161541646843,0.144547765352494,-0.128113724337736,0.036166301120375,-0.360206330948412,-0.286098023559173,-0.300080349190698,0.0741676258184325
"Rapgef1",0.611491564927615,-0.126752432943155,-0.0107293088710217,-0.0784512895345129,0.0286657532327751,0.0550898675643111,-0.0517350364839347,-0.0257843361531793,-0.00488374265648905
"Fnbp1",0.399650984520013,-0.00357981744440943,0.021189025991862,-0.038759728346239,-0.0759409030114311,-0.00618557755586215,-0.0633929340316433,-0.00868074415994197,-0.0649515900977096
"Fam78a",0.77089369140802,-0.0159997898897209,0.0111588364071277,0.0572975795074842,-0.10997974944992,0.0338318589302489,0.0209335036489807,-0.0890224721527608,-0.0504100688539042
"Sh2d3c",0.299843746627351,-0.0802345377895321,-0.106060323077037,-0.230415352098077,0.0244828534929583,0.106344382367087,-0.0619977740698296,-0.20794316475884,-0.10443513606668
"Traf1",1.46305645653604,0.163579464732589,0.193144339646694,0.0964253433194607,0.0224658240735106,0.0036003011505209,-0.024525304564447,-0.0171577658488942,-0.145488681052765
"Ggta1",0.869415998693967,-0.233861994865127,-0.000692806161903773,-0.121007952300804,0.000791251167891524,-0.00557863681889766,-0.150278883163076,-0.0656200973270887,-0.227937934450328
"Nek6",0.460555496314558,-0.111918786452836,0.0720523240813858,0.0789131340871231,-0.170570270804426,-0.0154881974089619,-0.0338883076614028,-0.0598479294122258,-0.0444826027088622
"Rpl35",0.541636817025863,0.0692470542215935,-0.104394640743515,-0.00105767223330372,0.0157103884608277,0.0332021484912605,-0.281166965858667,0.0199712154919839,-0.34211940374791
"Arpc5l",0.572565069257775,-0.0186397283064834,-0.108699510615418,-0.0146153798337985,0.0143888061535693,-0.00972759509059268,-0.227896249787365,-0.0418093662660178,-0.306931317633145
"Zeb2",0.380579708555706,0.0698164383948392,-0.00681897953809755,-0.0365681736377833,-0.135040382881035,0.03275560896088,-0.0326542592616972,0.0306848742054994,-0.0954528809252657
"Mir5129",0.492114109577764,-0.0196870842958621,-0.000374297102480262,-0.172788850740051,-0.0800490938383853,0.0210786896073941,-0.101382019310212,0.0422595983017112,-0.145602437019349
"Kif5c",0.488979772972895,-0.165168994792146,-0.0244791547306101,0.0551646265097511,0.110869538709841,-0.017409740881422,8.20457376989448e-05,0.0313136539153061,0.0585256488547522
"4930573O16Rik",0.945272002734989,-0.221329459694664,0.0085772969245967,-0.0949830124452992,-0.198845295323315,0.254786250194443,-0.159198223772842,-0.0380124700313883,-0.171729582098601
"Arl5a",0.663185691438749,0.10613327733135,0.174503557472263,0.0327737937159322,0.0989161984412049,0.0579495559125437,-0.0310914791961399,0.0913161451240878,0.168536311138911
"Cytip",1.02132407446604,0.106242598278106,0.0373476036006118,0.0351174883949031,0.0179172970025684,-0.0423295862011869,-0.0165004595482425,-0.0633405906638685,-0.110554747205063
"Gm13546",0.836448587048258,0.28645192450617,0.0109374191250502,0.119388678702036,-0.0657058436205201,0.102534809547309,-0.0215985683088917,-0.00729680306888568,-0.169045041412178
"Baz2b",0.24998170226495,0.080630460594272,-0.0548010644603561,-0.0630151250908198,0.00488619344116941,-0.0229789636949588,-0.00655585398506304,-0.0365802346760224,-0.00269140773216788
"Ly75",0.653828510081425,0.18053492196822,0.125502465335831,-0.132070643537565,0.178808378635472,-0.0561383052289237,0.0689556770794804,-0.0820432090832252,-0.0891248783544571
"Tank",0.761827635045269,0.0598927767580234,0.0599119853518415,0.0889374950768574,-0.211348727536872,0.230513646193918,-0.0651356555067179,0.039696066734558,-0.0631521488091905
"Sp3",0.403504211586374,0.0278353286743553,-0.00718871954722605,0.0985190223556392,-0.077170277538279,0.148832479574996,0.163780745736969,-0.0195241375461199,-0.0659974196939871
"Sp3os",0.50525164053294,-0.175077254441712,-0.0199005465466198,-0.0049915189539342,-0.0170716746114522,0.290908131285284,0.161334213635405,-0.0634786783879437,-0.107710475467783
"Wipf1",0.697148394264256,-0.0485177928824077,-0.0740879066452087,-0.0514862315972277,0.0535719835439083,0.018645323037632,-0.253474593891449,-0.0538916110783891,-0.0356366440287683
"Nfe2l2",0.282747596214793,0.0628052456497037,-0.00777421512030915,0.129329752938071,0.0259515442600327,-0.0351815675668775,-0.024737154035993,0.010859284044665,-0.107974680966082
"Fkbp7",0.616210320042315,0.383917828805469,0.153084407700632,-0.128046505727363,-0.0822476181764682,0.0563581070145555,0.358653032664463,-0.0163556494369276,0.0497242473744724
"Plekha3",0.508539965815572,0.232167854166821,-0.00639981793769644,-0.14600123908181,-0.0469330215465143,0.246843317503754,0.0399708465335217,-0.064146876007625,-0.0225403253194856
"Itga4",0.999643356244153,-0.155997152197691,0.0591595642457551,-0.067526649156514,0.0226796479353581,0.0751235760355385,-0.261977161281448,-0.0349880103369311,0.114131834667298
"Zdhhc5",0.510402122490947,0.0521557991306022,0.0344297111472361,-0.0334790853610777,0.146162064242537,0.0893714369506331,0.0569279938841675,-0.062769947524283,-0.0551975673609616
"Slc43a1",0.37804008705402,0.092814702681684,0.021984954946267,-0.112533240297906,-0.154737675210356,0.0782771340917156,-0.0615753318988084,-0.119534866266725,0.00559712430215308
"Slc43a3",0.446057727861976,-0.248728309464421,-0.155023770756663,0.0787316266457075,0.0564172932462311,0.0974769930566138,-0.161402348341152,-0.0164420316954201,-0.0455758426645674
"Prg2",0.902539034472266,-0.215883887861212,-0.106898580346984,0.151591425119305,-0.0337529954848599,0.0571459755711837,-0.157434522123046,-0.119878583546444,-0.225854994610494
"Ndufs3",0.551566951971918,-0.128472814739963,0.0189300765584618,0.0126205997488323,0.143875870358684,-0.178414689144053,-0.0389928974487275,0.0901771209185595,-0.0569022331416851
"Dgkz",0.575161772133625,0.0458138681794427,0.0434341063924121,0.0275959489428261,0.0641477064326498,-0.00229487432949739,-0.087724894909738,-0.0653970616261654,-0.0580909283950944
"Mir6999",0.732400156495433,-0.145215361421353,-0.00914586266357958,0.00712489199711873,-0.018044261924244,0.0348376054097086,-0.136141598503672,-0.0249056094290678,-0.0629510758347571
"1700029I15Rik",0.735225253411965,0.249709437927734,-0.171023585669993,0.0602009767872844,0.170807003235151,-0.115561264997455,-0.0410609489289804,0.234024231073582,-0.0516991701359085
"Trp53i11",0.427467751627492,-0.149097217015161,-0.136042608521108,-0.0952458826912315,0.0594926803960167,0.017949238041237,-0.0127268385399398,0.0126869110740948,-0.10204934609013
"Cd82",0.402134433519182,0.223149781074962,0.068837547837807,0.0104374913864272,0.0551257713579379,0.0100255865909622,0.0590803856026566,-0.0425050410904685,-0.0872241999191058
"Mir7001",0.552402712788604,0.17180479507782,-0.0226779651578347,-0.00675455202323862,-0.0103165965836811,0.170726880351602,0.102876440499758,-0.113047282778741,-0.137435398508037
"Gm10804",0.302766444340768,0.167664267817938,0.0880457237434138,-0.00648562976914164,0.052017002882419,-0.0234815801544023,0.0819481625053395,-0.0518685144896633,-0.077503355146129
"Prr5l",0.398648510938921,0.0306285556679187,-0.0421199712752951,0.0630123789932741,-0.135721013596908,0.0444496350085024,-0.0975778750458007,0.0783070621785371,0.0756012858058558
"Cd44",1.48387777097967,-0.326917583704885,-0.00920749032615772,-0.113070272529041,-0.0269416068295972,0.191988039825841,-0.176653886283222,-0.23718232473075,-0.155150238081114
"Abtb2",0.223822622849735,0.199034935884797,0.0314404798813376,0.00209388852035674,-0.12221760800912,0.02802154369231,-0.0050944789203461,0.0327944745538507,-0.0928778963378019
"Lpcat4",0.69483528764496,-0.268036222261786,0.0583445012668935,0.00967522781765288,0.0347943439365347,-0.0585853834719052,0.15706044517748,0.0812568006951637,0.0901532272648251
"Nutm1",0.826367834649276,-0.0119353301393315,-0.0713711125376759,0.169685155141106,-0.177749605761532,0.0535460420157934,0.159820154201043,0.0605208720616941,0.0161712086209021
"Slc12a6",0.617367168277744,0.163456320257653,0.00380337581392542,0.0316749636133018,0.0646466334891366,0.0767010237706207,0.0225031116736457,0.0745926282833745,0.0249412433923791
"Katnbl1",0.669395318458568,-0.125234548556958,-0.00896253701679217,0.136941001338342,0.276617159131394,0.0148397668008855,-0.240218363920587,0.0167649167408271,-0.109487807403666
"Rasgrp1",0.961252887627543,-0.33135294150013,0.127997421837737,-0.0608523377350362,0.142430132274347,-0.0965720484902142,-0.0166815604331038,0.0249776513463894,-0.158083938149882
"Bub1b",0.408276462285589,-0.333514088851356,0.0424110788447932,0.0741333706131,0.0632180272188918,-0.00129435406176602,-0.00782679878680134,0.0494651580709738,-0.18184504926631
"Ccdc32",0.371111992507416,0.141902877163953,0.0311977216213762,-0.138814778127869,0.101300178186781,-0.067385926113368,-0.0217985965046104,-0.0342673342642562,-0.268694657311953
"Snap23",0.517966379059106,-0.0328624285007166,0.061161661999034,0.020634267836448,0.0608792251049501,-0.154074780698399,-0.0638514532858254,-0.0284495861427807,-0.0873003477673872
"Eif3j1",0.476209251341232,-0.0250622190387576,-0.0479463218377202,-0.0805979020682742,0.0721674883696923,-0.139421649133924,0.164348667762851,-0.0163897256824703,0.0251685262879717
"Patl2",0.455846109358451,0.00933523647284939,0.0517515100936267,0.00501767083501051,-0.110000647398186,0.27284203336272,-0.0273701454587249,-0.0385681032507721,0.0450836986732074
"B2m",0.553025635387135,0.15558170310021,0.216222712537004,0.053480588224146,-0.157233781750184,0.16689678683895,-0.0999711133587932,0.00106362021077356,-0.0148132914957158
"Trim69",0.714998320686866,-0.131980544028558,0.153859806990076,0.188281280296983,-0.0206924497783665,0.415132687994976,-0.042723045021413,-0.0618020477958178,-0.00967670579375918
"AA467197",0.897613659975587,-0.0781221770477494,0.169540493219171,-0.233041308991175,0.371504267390698,0.275572782803119,-0.204623136214871,0.105278291996755,0.166493105594429
"Mir147",0.844162212983079,-0.0207093018718598,0.00804166501922359,0.0792138394538154,0.149768928448622,0.432549500658482,-0.106979309752906,0.170154424871598,0.130481604489275
"Atp8b4",0.410959972440335,-0.250195822151277,0.0579769805624799,0.0291550330142304,-0.0588657003082197,0.101061018082919,0.0230309777307525,-0.0604347085696475,-0.0414316432778133
"Dusp2",1.28000318279874,0.0801743397801187,0.17186054197907,0.131501261604283,-0.122808070215283,0.313435346710852,-0.187140300426726,0.039244210149944,-0.117828220002762
"Astl",0.740744801237046,-0.136807057799294,0.149662635921577,0.0627333776296463,-0.0953185969800898,0.315426459974515,-0.0310026516750879,-0.172685870386291,0.116757415640473
"Gm14005",0.834822585366617,0.124351582544032,-0.0205841712023143,0.103025358974818,-0.0137507720400405,0.0139617728576751,-0.211469389314848,-0.0759994874658822,0.0608006785813708
"AI847159",1.06024191487297,-0.121777484673766,0.152237509225998,0.0860348658659693,-0.448833722755674,-0.0217606225879675,-0.138203982259502,0.0857952045751929,-0.0142717196499146
"Pced1a",0.582140331711536,-0.292540632378508,-0.104040282512113,0.00257204136024216,-0.198340352089037,0.208465444008197,0.0904597389510294,-0.16134752012752,-0.150147807784723
"Ptpra",0.414598011953574,0.0788296429623398,0.0350699823848516,-0.0552669488456053,0.011351197794553,0.0185017033193244,0.0334756283444644,-0.0307349676182184,0.155993654287349
"Rassf2",0.975302900107585,0.217820495392677,0.193285101273587,0.166533770280576,-0.0772075162934339,0.0118768561774032,-0.27200187673539,-0.031587157134544,0.0148001093968068
"Slc23a2",0.336758280360777,-0.144894217961548,0.0588561604651189,-0.0157201717235189,-0.107521872361889,-0.000944383402226236,-0.242108366983236,-0.0499294519466109,-0.109023379697452
"1700026D11Rik",1.05742046039695,-0.461498339621974,-0.0948293526205543,0.054964031242226,0.316292216196097,0.288671364823345,-0.104027337443255,0.0265518276801571,-0.143761452755847
"AU019990",0.377442320129307,-0.0917089020764405,-0.11068062865612,-0.0543283077597473,-0.120159722009087,0.0948375767391908,0.0972841039178718,-0.14805562475535,-0.210371830590832
"Tasp1",0.270505235055901,0.0646145511848836,0.0476081443358622,-0.00538512604125952,-0.00803096660683484,-0.0442532680503003,0.0799191385999383,0.0685538960625799,-0.263013328370114
"Rrbp1",0.309677193641444,0.0939330584384911,0.0978908179484382,-0.0101120495872052,0.0465705892851903,0.0809541902889689,-0.0275972408151094,0.0397342063635396,-0.158235134229731
"Gm5535",0.342552456982286,0.0462843051914208,0.122125057811235,-0.00121088931407241,-0.04891925020952,0.119016580202095,0.134311359285257,0.00550264622586985,-0.0225822913201225
"Snx5",0.5615197322102,0.0941991581097541,0.149616912013963,0.00947103536012525,-0.0585686428096109,0.164911889037028,-0.0896419120644583,-0.0722731443600648,-0.160383765933129
"3300002I08Rik",0.588414755525601,-0.0569560494865349,0.103089886416913,0.0314605854888637,0.101620211811727,0.182948780132773,-0.102812347563588,0.00941718308513841,0.0496425971644409
"Cst7",0.634274732143465,-0.596107007967035,-0.155656258791935,-0.0395931332526422,-0.0421494780458044,-0.0274605755034028,-0.0269054720538357,-0.159798579566659,-0.020536137225018
"Pygb",0.377627968879187,0.177467715009243,-0.00320654296617306,-0.0465064604341855,0.0851093541785344,0.211730595511314,-0.023907608241151,-0.0491329332716949,-0.336180833098061
"Abhd12",0.408646502883614,-0.0908493534707626,0.0340759367446012,0.0805491664324217,-0.101302379004918,0.0283599352455669,0.0526584216556942,-0.0318964185731224,0.0486729577870425
"Gins1",0.715369100198423,0.0752228889919647,-0.109637165673462,0.00436266483397317,0.142826692458264,0.170123356291927,0.0597996422053696,-0.0855881763328814,0.0590325360793276
"Fkbp1a",0.656227000212849,-0.131101621699943,0.0045339358564144,0.0553220223717303,-0.0335109219134366,-0.210409895712442,-0.040975996640671,0.00151655782029286,0.00865441310844136
"Sdcbp2",0.932918373723128,-0.305425567212514,0.0160731314954851,-0.0435315111485228,0.122608017277381,-0.146607253245581,-0.213211460263164,-0.181485925954473,0.112164292957433
"Mir1953",0.640698153220709,-0.0449480280734688,-0.0856943413372459,0.0271712617389011,0.253000084403403,0.194545718896224,0.106045303149381,0.113916588941672,-0.0644479395056736
"Hck",0.578033804592474,-0.106232979243488,0.0111861836656172,0.0511450583421964,-0.0771742834467574,0.125302794456789,-0.170445037589635,0.101277756657094,-0.154242570079377
"Tspyl3",0.954793391921531,0.299618959081699,0.258664861246794,-0.0600787100530776,0.207960263243418,-0.137323055412125,-0.317781998752582,-0.0449796926081361,0.285791235839037
"Pofut1",0.660136329098015,-0.0385790673414838,-0.00151467334188438,-0.014803801631243,0.0202745164652163,0.0839273951803815,0.0307309795219918,0.0122301010211103,0.0169345675939435
"Asxl1",0.508315833805402,0.0244686793893471,0.0513349201929166,0.0205150993124302,-0.00673628438744939,-0.025459972728257,-0.0626926625702495,0.0123672709096058,-0.169557971144203
"2500004C02Rik",0.630365499384094,0.278280226322874,0.0598209510318982,-0.0471481988560205,0.030956472915419,-0.113894576521577,-0.0444519727488666,0.0411218596832185,-0.262402400944815
"E2f1",0.452479109794348,-0.0470910159310835,0.129525156159006,0.0610657232986112,0.00319776263010604,0.245912304387232,-0.0327280099049833,-0.00426284052518576,0.0220213572913957
"Samhd1",0.482730740513382,-0.219189967101815,0.037614889595694,0.0451642863834366,0.197277837518923,-0.0288873705623218,0.139855872638474,-0.22914849667316,-0.169593563549218
"Rbl1",0.694500357234101,-0.193394509225465,-0.00390315038716991,0.0606480095833087,0.0745766124417168,0.0456034995755372,0.140237422605317,-0.172060375614693,-0.0276633161719883
"Manbal",0.470699586926066,0.144336097568016,-0.130649739588324,-0.21311305409309,-0.00155934381601892,-0.107487432324408,-0.0665155200776799,-0.0967608686572619,0.00841190997053692
"Gtsf1l",0.812770474905373,-0.411528753538079,0.196311686091004,-0.0344344715457054,-0.0972563087926149,-0.0196996080506836,0.178924093161068,-0.0310246418327018,-0.000622590427463784
"Tox2",0.614932950375614,-0.166509163684564,0.00517218317292347,0.00979150438938288,0.0424525418311252,0.107813931502305,-0.0393289411924994,-0.0188825018833224,-0.195219161116075
"Serinc3",0.568273559779519,0.208251004387541,-0.03057566536761,-0.118953514353552,0.0906489390984718,0.405347576711386,-0.227651203276464,-0.000180363220885958,0.0145521113423253
"0610039K10Rik",0.823288514105495,0.217357744769157,0.0387525220532363,0.136594522920709,0.112883643267058,-0.121383833866876,-0.354244777683085,0.101345569894305,-0.0608773833080752
"Pkig",0.51191893952123,0.0140564398131669,-0.0596669293374495,-0.107474268250205,0.060704090376227,0.177474981650644,-0.0522377439390142,0.00347526493617725,-0.269281372672463
"Tomm34",0.577674455515513,-0.0181729034410952,-0.101211744322495,-0.18150099088714,0.0100229451200498,0.164315896422599,0.107544296808863,0.00673666258602668,-0.238313803274781
"Stk4",0.470539983763654,-0.110546197911416,-0.0933378153089938,-0.210612129789538,0.0707777737614578,0.0952426980153733,-0.0485556889143769,-0.00550482414175143,-0.196545325725262
"Prex1",0.541740059426954,0.0271783601822832,-0.0482870412837245,-0.0570044064597617,-0.052173427409876,0.0431996024095844,0.0220613886420909,-0.0260347483882797,0.026935450195127
"Trp53rkb",0.630111131838918,-0.320111602722579,-0.0795590498161052,-0.120943790751063,0.136873463516171,0.310834316845108,-0.115054320479861,0.0350752294356477,-0.108708440331637
"Cse1l",0.623215904405899,-0.105262044115716,-0.00806039638490413,-0.169391281533397,0.104270008280063,-0.0404433839738306,-0.0103692303271809,-0.109257060802238,-0.392792377867512
"B4galt5",0.258184396730856,-0.123618085734756,0.0861339228398974,-0.0854245341650413,-0.0336650646914672,-0.0357297227975791,0.0722264436093133,-0.0494486550976815,-0.0534988408413261
"Rnf114",0.456276421632686,-0.0857370734641175,0.0773646122930286,-0.0298110264708398,-0.0586109729404515,-0.153592611327413,0.168974862729241,-0.056932900830793,-0.120148171032803
"Ptpn1",0.514378579446543,0.233717224935213,0.089618589762393,-0.022066945284299,-0.0186047928094114,0.178659846037672,-0.00908709145302145,-0.0190517298788983,-0.0386034785396409
"Nfatc2",0.431112257353488,-0.0236268194237843,0.0275595813099201,-0.0818753175650187,-0.0575320986522999,0.0478020638902469,-0.0441299903797302,-0.0390665937516343,0.0829135609162094
"Zfp217",0.369594261974725,0.131264293953337,0.0394341345355726,0.0385358612090935,-0.029455256864709,0.130745548808923,-0.0288636984740153,-0.0724308729966098,-0.03765730445501
"Cass4",1.241397076939,-0.523254766244994,-0.138650657527747,0.0294803168471281,0.225958421086432,0.291874072654592,0.0782223143918996,-0.171643586035342,0.0208468767960138
"Rbm38",0.849567117252724,0.274977808773552,0.10759633448839,-0.0563474504936445,-0.20500620889722,0.137457420816145,-0.180900209787107,-0.00732057575040476,-0.085684481251502
"Ctsz",0.768900762819665,0.0590432197855071,0.159800180699156,0.0464934106359403,0.0699292534561903,0.337026214220549,-0.125724453827524,0.218182211852174,0.0533659700427688
"Prelid3b",0.542875852006708,-0.0384552001809057,-0.00748946186739896,0.0981728005016613,0.00495820443284713,-0.0844134850159674,-0.0106172548392032,-0.0628356252319992,-0.0213199223117202
"Zfp831",0.444615629138002,-0.439665220856267,0.00915439424480997,-0.0695622396936803,0.107376768287788,-0.0686312826262932,-0.151536600280135,0.0247777345390372,0.121304474324753
"Slc17a9",0.607582200874923,0.0882371248677171,0.175391288721092,0.110399857770722,-0.189339826915754,-0.0227287697655986,0.0198891729198741,0.0384329738452882,-0.0821418919965323
"Ppdpf",1.22867044626213,-0.0573098274393514,-0.0616183925624685,0.30699063482553,-0.253331818266781,-0.591729928128234,0.778666146920272,-0.465822856710303,-0.31850791847172
"Srms",0.652436142222282,-0.189690014433236,0.0589604631751979,-0.0849047919411321,0.212197396945778,-0.0464487858209701,-0.239934892292728,-0.229959144039139,-0.229563652836287
"Helz2",0.512490867508224,0.110041337691955,0.00748805332530281,-0.111704797603968,0.21976776780894,0.120070282740672,-0.0839355398775314,0.165735607340476,-0.0232456614491712
"Zgpat",0.607637207267036,-0.00190510084605336,-0.0114359394793163,-0.0246388649560438,0.196345108831901,-0.015231159438165,0.193257457736542,0.0402675518585842,-0.0889091204038643
"Zfp512b",0.593211348060099,0.13605771549099,0.0580845423204546,0.165682143429697,-0.0693713793416614,-0.00941078126945109,0.191172019013266,0.0661050341914068,-0.0138299857812598
"Mir7006",0.800829748216628,0.257915743821423,0.151444761375396,0.204583788717044,-0.10986523286703,0.0845351085701607,0.202705597219482,0.12119274463455,0.0217487398052401
"Slc10a5",1.00079554577957,-0.0671829612537262,0.108356233534097,-0.0704920254357331,0.22059118170221,-0.0140918302300525,-0.00397226372022483,-0.0707582963401977,-0.0428855914647442
"Pde7a",0.481313112627565,0.0165350153493937,0.0499858038885681,0.144160405294288,0.0426636455089696,0.124569430048663,-0.166219556715589,0.0833267751253108,0.082507376403673
"Tbl1xr1",0.323792246005731,-0.00926804913862386,-0.00832030113890018,-0.0180416814217089,-0.0718479278114204,-0.0458661388702835,0.058934947849205,0.0518231129358951,0.0255831837259595
"Skil",0.533721716729614,-0.0988050484610653,0.0332969467561302,-0.0329738586701389,-0.0885136126472812,-0.0147595324034354,-0.0666082144940737,-0.0757436523019978,0.0519884054497293
"Ccna2",0.760824281202482,0.20145088694663,0.118767886983674,0.101312773112434,0.0584133978841698,-0.139958072102341,0.225343490243784,-0.0811366100877984,-0.148189801581232
"Il21",0.578402631954297,-0.0922195673950328,-0.12893255725968,0.0820014523968024,0.274048694014391,0.0617646257059965,0.0913007281569259,-0.0901906154962381,0.165340172068724
"Nudt6",0.406661866797518,-0.138417627706588,-0.14037223184314,0.052507319099328,0.193902183030904,-0.0642607766254365,-0.0548538639080797,0.0103398285382272,-0.00145826909989761
"Intu",0.573812140658778,-0.200307898238696,0.00607928893922237,0.0188230648752409,0.00878178047486312,-0.0300939380598957,0.334592575030634,-0.270809457743464,0.011300345767467
"Hspa4l",0.882798359046803,-0.108703315194814,0.0967717426115375,-0.077602329902042,-0.20589014025455,-0.128304342654643,0.0966299007950096,-0.0360817336093092,-0.0508672440589924
"Elf2",0.327419666640139,-0.0144642541935508,0.0522998230426287,0.0442299093362646,0.1813723448478,0.000316685646379406,0.0198116340593858,-0.0838135425009904,-0.134508448564792
"4930577N17Rik",0.405761470509431,0.0548437562752556,0.0286208645846608,-0.0204164268267967,0.105810909998599,0.0333959751088392,0.0937177977103775,-0.0583600945866681,-0.131935698924476
"Mgarp",0.37821006549687,0.0199767192233055,0.0297911126001329,-0.0837647688200326,0.191051129532038,0.0256311087766136,-0.0285835047760734,-0.0489278825220343,-0.165896464555978
"Foxo1",0.367549875629985,-0.0584981480752873,0.0370807268136704,-0.0420248772920273,0.0677813290945936,0.00667120052661602,-0.0667147428881519,0.00767642469205811,0.0622360458592468
"Gm30173",0.327236956155732,0.0531904906666124,0.0131332941090284,-0.0175702505355331,0.0417355568953578,-0.186114515820189,0.0298139953433655,-0.0099772062940218,0.0442369394023928
"Eif2a",0.657788911353063,0.160192575821352,0.0937260281368922,0.0416618600131546,-0.0334060574813699,0.119023361581425,-0.139314354862933,-0.0999955339427198,-0.102030609024622
"Serp1",0.6268326719849,0.117482637850125,0.0220059627385018,0.0492911767913075,-0.0607950772863766,0.117516019566954,-0.111581411097687,-0.141317825405631,-0.0585569080475203
"Med12l",0.331814754400072,-0.117587224129923,-0.0947482013802008,0.00433275743323673,0.0745260976701901,0.056273813074968,-0.154403503388685,-0.00218937396865609,-0.0158233355275461
"Gpr171",1.00717653929757,-0.0599371043462294,-0.191161376266828,0.0363926708523956,-0.152087828463447,-0.19579543473178,-0.0152101261791166,0.0455044302897623,-0.219315168741768
"P2ry14",0.520241493809697,-0.0740213425999525,-0.104507089038007,-0.106828757264864,-0.0442376718457781,0.138160058483891,-0.203380434270511,-0.036595018935475,-0.0403560853462011
"F630111L10Rik",0.852285406476532,-0.565801321372605,0.16418410622205,0.282258529889123,0.0154219465545913,-0.290019798778234,-0.496119542860651,0.141272281695443,-0.295331656377581
"P2ry12",0.751721799058741,-0.0076292982625875,-0.191088155279644,0.0663480428041616,0.0542280777012808,-0.191183354924351,-0.257776815944103,-0.0385958046045058,0.167211326124582
"Mbnl1",0.481747511385364,-0.0533106133094681,-0.00823393631505673,-0.0402221739892376,-0.0456032018754453,0.0440903286849287,-0.138329682285473,-0.00775715824482712,-0.018778143029927
"Rap2b",0.373838770082833,0.146490723873825,0.0187383607494718,0.0818383009972939,0.0904958236048798,0.157964113584781,0.114560820819504,-0.0148715144020229,-0.1528513837868
"Ssr3",0.426197465134606,0.0611487228533089,0.0493629864748531,0.0667780657495607,0.000301762706770229,-0.117215598160193,0.0892704169987771,0.0147242971884514,-0.032404064580049
"Il12a",0.459991891098917,-0.351618715167168,0.0972602612672014,0.0259795947615356,-0.295100040605926,0.104852396845846,0.144399471313282,-0.147087176808027,-0.0673526348159371
"Ift80",0.598190435322647,0.0526120199110038,0.0695610135821258,0.133640169446316,0.0354106107479046,-0.0863532657892321,-0.0344098766921969,0.0100126838319605,-0.132180912741826
"Smc4",0.669476205481237,0.399705901227352,0.0593740042103137,0.226487898107728,0.0535332647765897,-0.0677114126867866,-0.0130276103120626,0.0439320393909443,-0.23543122914344
"Mir15b",0.69162244036075,0.296245286760213,0.0657458417400057,0.277969697216659,0.0871819196508793,-0.314375562036004,-0.117114370550994,-0.0540503223755426,-0.220472375247517
